city,store_id,store_name,latitude,longitude,fssai_address,fssai_number,source_folder
Delhi,1384511.0,,28.715442,77.138837,"Plot No. 1,located in Block  E, layout plan of Prashant Vihar Residential Scheme, Delhi-110085",2.02304E+16,Swiggy instamart.xlsx
Delhi,1400547.0,,28.700417,77.163306,"Plot No 39, Ground Floor, Block-A, Wazipur Industrial Area, Landmark Fire Brigade, KARAWALNAGAR, North East , Delhi, 110052",2.02411E+16,Swiggy instamart.xlsx
Delhi,1325203.0,,28.71032279,77.20547655,"Basement & Ground Floor,42-A,Radio Colony,Paramanand Road,Dhakka,Mukherjee Nagar,New Delhi-110009",13322005000337,Swiggy instamart.xlsx
Delhi,1062023.0,,28.716239,77.114781,"GF,Units 25, 26, 29 to 31, 55 to 58, Kings Mall,Twin District Center, Sector-10,Rohini, Delhi-110085",13321001001367,Swiggy instamart.xlsx
Delhi,1402249.0,,28.71899,77.265877,"Gf,D-1/206 to 208,Village Mustafabad, D-Block, Dayalpur Illaqa Shahdra, Delhi-110094",2.02501E+16,Swiggy instamart.xlsx
Delhi,1403518.0,,28.682836,77.34622,"Shop No. 2, Plot No. 4, Vrindavan Garden, Sahibabad,Ghaziabad Uttar Pradesh - 201005",2E+16,Swiggy instamart.xlsx
Delhi,1402053.0,,28.73925,77.197722,"Gf, P.No. 2, 3, located in Abadi Area Village Buruf, Main 100 Futa Road, Sant Nagar, CIVIL LINES, Central, Delhi, 110084",2.02501E+16,Swiggy instamart.xlsx
Delhi,1294674.0,,28.746553,77.130366,"GF,Plot No 68,Badli industrial Area,Phase 2,Badli,New Delhi-110042",13322008000296,Swiggy instamart.xlsx
Chennai,1403024.0,,12.82125,80.204582,"FF,N S. No. 95/56,Pudhupakkam Village, Vandalur, MR Radha Road, Chengalpattu- 603103",2.02503E+16,Swiggy instamart.xlsx
Chennai,1385475.0,,12.798207,80.224434,"Sy.No.462/5,OMR,Padur, Chengalpattu, pincode -603103,Land mark - Wingz badminton academy",2.02309E+16,Swiggy instamart.xlsx
Chennai,1380531.0,,12.79141622,80.21811101,"GF, Dno-9 SF No-305/3B,Vandalur Road,Koilmaniyan,Kelambakkam,Chennai-603103",12422008003665,Swiggy instamart.xlsx
Chennai,1402246.0,,12.846789,80.211545,"Gf, Plot No.37,38, 39,Natham Salai, Road),Thalambur,Chennai:600130",2.02501E+16,Swiggy instamart.xlsx
Chennai,1381832.0,,12.83785828,80.23081769,"No.12,S.no.12/5,Sri Seshadri Avenue, Egattur Village, Thiruporur taluk, kancheepuram district,603110",12422008004985,Swiggy instamart.xlsx
Chennai,1391892.0,,12.878833,80.212833,"GF, Plot no 728 & 729,Semmancheri, Ganpati Sundicate colony, 1st street St. Thomas Mount Block, Kancheepuram, TN - 600119",12424008002186,Swiggy instamart.xlsx
Chennai,1393568.0,,12.858278,80.068611,"B.plot no.69 and 70, urapakkam village, vaigai nagar,, kattankulathur block, kancheepuram, tamil nadu, 603210",2.02407E+16,Swiggy instamart.xlsx
Chennai,1402802.0,,12.885146,80.150657,"FF, No. 1A, 1st Cross Street, Lakshmi Nagar Extension, Selaiyur Chennai",2E+16,Swiggy instamart.xlsx
Chennai,1381753.0,,12.898953,80.141121,"Sy.no 68/7A Agaram main road thiruvancheri village Tambaram Taluk,Chennai-600126",12422008005050,Swiggy instamart.xlsx
Chennai,1386267.0,,12.8967,80.232597,"GF, Door No 135, Village High Road, Shollinganallur, Chennai -600119",2.02309E+16,Swiggy instamart.xlsx
Chennai,1395723.0,,12.918083,80.15775,"S.no.98/6, sathya sai nagar, rajakilpakkam, kancheepuram  kancheepuram, tamil nadu, 600073",2.02408E+16,Swiggy instamart.xlsx
Chennai,1388138.0,,12.906743,80.205681,"Naga Complex, Plot No.32, 33 and 34,Shanthi Nagar, Perumbakkam, Chennai-600100",2.02311E+16,Swiggy instamart.xlsx
Chennai,1386264.0,,12.9261783,80.1112602,"FF,Door No.7, Meenakshi mahal, Brindavan colony, Tambaram west, Chennai-600045.",2.02308E+16,Swiggy instamart.xlsx
Chennai,1385476.0,,12.927463,80.194938,"FF,Sy.No -132/C,132/2A and 132/2B ,Medavakam village,kancheepuram district,chennai Tamil Nadu-600100",2.02307E+16,Swiggy instamart.xlsx
Chennai,1383824.0,,12.918017,80.233521,"Sy.Nos.123/8, 123/6 & 123/7 Karapakkam,Sholinganallur,Chennai-600044",2.02305E+16,Swiggy instamart.xlsx
Chennai,1397026.0,,12.932956,80.141286,"Gf s.no 97/1A,97/2A and 97/B1, Chitlapakkam lenin street Tambaram, Kancheepuram Tamil Nadu -600064",2.02409E+16,Swiggy instamart.xlsx
Chennai,1394671.0,,12.954334,80.186035,"GF, survey no 334/7, Meddavakkam, Keelkattalai, Chennai Pallavaram Mpty, Kancheepuram, TN -600117",2.02406E+16,Swiggy instamart.xlsx
Chennai,1002694.0,,12.9423776,80.2060724,"Plot no 46, 2 main road,Narayanapuram,pallikaranai,chennai-600100",12421008003831,Swiggy instamart.xlsx
Chennai,1386265.0,,12.947086,80.236888,"First Floor,Door no - 2/279, Pillaiyar koil street, Thoraipakkam, Chennai 600097",2.02308E+16,Swiggy instamart.xlsx
Chennai,1388683.0,,12.974854,80.258486,"GF, T.S.No.52 situated at Kannappa Nagar 1st Main Road, Kottivakkam, Thiruvanmiyur, Chennai-600041",2.02312E+16,Swiggy instamart.xlsx
Chennai,1390221.0,,12.945399,80.13596,"GF, Sy. No.-317, GST Road , Pallavaram village ,chrompet Chennai-600044",2.02403E+16,Swiggy instamart.xlsx
Chennai,854384.0,,12.964448,80.152523,"GF,Door no:183,183/1B,Dharga Road,Pallavaram,Chennai-43.",12421008002906,Swiggy instamart.xlsx
Chennai,1402049.0,,12.954982,80.205718,"Gf, Plot No 64 ssri Balaji Nagar of Madipakkam village saidapet Chennai-600091",2.02503E+16,Swiggy instamart.xlsx
Chennai,1401250.0,,12.965889,80.108917,"Gf,SNo.375/1,Thirumudivakkam,Sriperumbudur Taluk,Kanchiburam Chennai 600044",2.02501E+16,Swiggy instamart.xlsx
Chennai,1397630.0,,12.974557,80.2211,"FF, SF, sri narayana complex, velachery village,  ward - 177, chennai, tamil nadu, 600042",2.02408E+16,Swiggy instamart.xlsx
Chennai,1381276.0,,12.99134524,80.19895271,"GF,No-1,Erikarai street,Adabakkam,Chennai-600088",12422008004478,Swiggy instamart.xlsx
Chennai,810362.0,,12.9720049,80.2479561,"First Floor,Door No.366, Nehru Nagar, Kottivakkam, Chennai - 600068",12421008002759,Swiggy instamart.xlsx
Chennai,1403356.0,,12.984448,80.128502,"Ground Floor ,No.4 Jawaharlal nehru road anakaputhur chennai-600070.",2.02503E+16,Swiggy instamart.xlsx
Chennai,1389252.0,,12.968462,80.133513,"First Floor ,Door No 7, 4th cross street, Anna Salai, MGR Nagar, Pammal, 600075",2.02401E+16,Swiggy instamart.xlsx
Chennai,1369819.0,,13.00127442,80.25743031,"1st floor,Old no-20,New no-58,1 st avenue,Shastri Ngar,Adyar,Chennai-600020",12422002002911,Swiggy instamart.xlsx
Chennai,1400923.0,,13.016222,80.139111,"FF, building,plot no.57,gerugambakkam village,sriperumdur, kancheepuram, tamil nadu, 600116",2.02411E+16,Swiggy instamart.xlsx
Chennai,1402445.0,,13.017778,80.166583,"2/48,BALAMURUGAN KOIL STREET 2 ND S ET,PORUR,CHENNAI,KANCHEEPURAM, TAMIL NADU",2.02501E+16,Swiggy instamart.xlsx
Chennai,1395426.0,,13.029606,80.256622,"D. no 66, Oxford Centre, C.P Ramaswamy road, Alwarpet Chennai corp, Tamil Nadu - 600018",2.02406E+16,Swiggy instamart.xlsx
Chennai,1403833.0,,13.031044,80.114007,"Gf, OS no: 488/2,East Kamatchi Amman Street, Mangadu, Kancheepuram – 600122",2.02504E+16,Swiggy instamart.xlsx
Chennai,1399697.0,,13.029389,80.204472,"No. 124B, Bharathidasan Street, Thiru Nagar, Jafferkhanpet, Chennai Corp. Ward - 138, Chennai, Tamil Nadu, 600083",2.02411E+16,Swiggy instamart.xlsx
Chennai,1401251.0,,13.03825,80.247611,"First floor, municipal nos.443 and 445, guna complex, anna salai, corp. ward - 122, chennai, tamil nadu, 600018",2.0241E+16,Swiggy instamart.xlsx
Chennai,1393566.0,,13.039583,80.134778,"GF, p.no 32 and 33, iyappanthangal village, chengalpet district, chennai kancheepuram, Tamil nadu- 600056",2.02406E+16,Swiggy instamart.xlsx
Chennai,1386266.0,,13.0411638,80.1741688,"FF,No 55, Arcot Road, Valsaravakkam, Chennai 600087",2.02308E+16,Swiggy instamart.xlsx
Chennai,1386449.0,,13.029426,80.170441,"First Floor,No.173,mount ponnamalee high road,porur,chennai-600116",2.02308E+16,Swiggy instamart.xlsx
Chennai,1386941.0,,13.039177,80.236443,"GF, Door no 3 Sundaram Iyer Street T Nagar Chennai 600017",2.02309E+16,Swiggy instamart.xlsx
Chennai,1400604.0,,13.047333,80.271278,"SJS villas, ff survey no.76/77, avvai shanmugam salai,royapettah,  chennai, tamil nadu, 600014",2.02411E+16,Swiggy instamart.xlsx
Chennai,1393567.0,,13.050631,80.112807,"Unit no 2, First floor, Senneerkuppam village, Poonamalee Taluk, Avadi Road, Seenckuppam, Poonamalle , Chennai, Poonamalle block, Thiruvallur, TamilNadu, 600056",2.02405E+16,Swiggy instamart.xlsx
Chennai,1403832.0,,13.057863,80.179719,"FF,Old S.No.327, New S.no 327/1A1,6th Street, Govarthana Nagar, Nerkundram, Chennai – 600107",2E+16,Swiggy instamart.xlsx
Chennai,1399696.0,,13.053917,80.225472,"Old Door No. 347/1, New No. 80, Arcot Road, Kodambakkam, Ward - 132, Chennai, Tamil Nadu, 600024",2.02411E+16,Swiggy instamart.xlsx
Chennai,1403313.0,,13.076758,80.125557,"Gf,Collectrate Colony, Govindan Street,  Chennai, Tamil Nadu, 600029",2.02503E+16,Swiggy instamart.xlsx
Chennai,1380670.0,,13.07856115,80.14983553,"GF,Door no-20,vellalar street,ponniamman nagar salai,Ayanambakkam,Chennai-600095",12422023002245,Swiggy instamart.xlsx
Chennai,1382426.0,,13.08786043,80.20058285,"First Floor, TS No-8(220/3)13th main road,Anna Nagar,Chennai-600040",2.02212E+16,Swiggy instamart.xlsx
Chennai,1402050.0,,13.089889,80.286528,"FF, D.No. 1/3, Re. Sy.No.11514,  Francis Joseph Street, VOC Nagar, George Town, Chennai- 600001",2.02501E+16,Swiggy instamart.xlsx
Chennai,1398756.0,,13.074728,80.168022,"Gf, situated at Nolambur Village, Saidapet, Taluk, Thiruvallore District- 600095",2.02501E+16,Swiggy instamart.xlsx
Chennai,1402801.0,,13.06898,80.224457,"Ground floor ,No.18/2c puliyambedu village noombal chennai -600077",2.02503E+16,Swiggy instamart.xlsx
Chennai,1386448.0,,13.055384,80.247602,"GF, New Door No.22/2 ,Thirumoorthy Nagar 1st Street, Nungambakkam , Chennai-600034",2.02309E+16,Swiggy instamart.xlsx
Chennai,1386974.0,,13.088815,80.25045,"FF Mekala Theatre building , door no 128 bricklin road Purasaiwalkam 600007",2.02309E+16,Swiggy instamart.xlsx
Chennai,1400603.0,,13.064333,80.266944,"U.no B1 -B4,Gf -Prince kushal tower,Anna Salai, chennai,ward - 100,  Tamil nadu, 600002""",2.02411E+16,Swiggy instamart.xlsx
Chennai,1401467.0,,13.094722,80.107167,"Survey No.42/86,Door No.27,Poonamallee Road, Paruthipattu, Avadi, Thiruvallur, Tamil Nadu, 600071",2.02501E+16,Swiggy instamart.xlsx
Chennai,1399698.0,,13.09905,80.185091,"D.no 879, MTH Road, Padi, Chennai, Ambathur Thiruvallur, Tamil Nadu, 600050",2.02411E+16,Swiggy instamart.xlsx
Chennai,1403023.0,,13.0904154,80.2144364,"Gf, P.no 4057,Mullam Town,Aminjikarai Taluk, Anna Nagar,Chennai-600040",2.02503E+16,Swiggy instamart.xlsx
Chennai,1403357.0,,13.09577,80.149918,"Gf, No.110 B Vanniyar street ambattur kuppam ambattur chennai -600058",2.02503E+16,Swiggy instamart.xlsx
Chennai,1390222.0,,13.105695,80.279349,"FF, Door Nos. 94 & 95 comprised in Sy. No. 1798/3, situated at Basin Bridge Road, Chennai-600021",2.02403E+16,Swiggy instamart.xlsx
Chennai,1398439.0,,13.114778,80.230944,"FF, door no.81/1,peravallur village, ayanavaram taluk, agram, chennai, chennai ward - 69, chennai, tamil nadu, 600082""",2.02409E+16,Swiggy instamart.xlsx
Chennai,1403025.0,,13.126184,80.124443,"Gf,S.no 698/2B situated at Thirumullaivoyal Devi Nagar, Cholambedu, Avadi, Chennai- 600053",2.02503E+16,Swiggy instamart.xlsx
Chennai,1237710.0,,13.119708,80.202114,"GF,No.139, Senthil Nagar 3rd Street, 200 Feet Ring Road, Uma Nagar, Korattur, Chennai  600099",2.02202E+16,Swiggy instamart.xlsx
Chennai,1387907.0,,13.118256,80.152606,"FF,202/A , Sy no 594/3A ,M.T.H Road, Venkatapuram, Ambattur -600053",2.02311E+16,Swiggy instamart.xlsx
Chennai,1396287.0,,13.1253059,80.1949019,"GF,  t.s.no.37/4, korattur, ambattur town, water canal road korattur, ambattur taluk, chennai thiruvallur, tamil nadu, 600080""",2.02409E+16,Swiggy instamart.xlsx
Chennai,1402775.0,,13.128516,80.250358,"GF, S.No.70/1 Kalasathamman Street,Lakshmi Amman Nagar,Tamil Nadu,Chennai 600118",2E+16,Swiggy instamart.xlsx
Chennai,1401249.0,,13.13375,80.292611,"Gf,Tondiarpet Village, Town, Thiruvetriyur High Road, Tondiarpet, Chennai-600081",2.02501E+16,Swiggy instamart.xlsx
Chennai,1400219.0,,13.134806,80.228306,"Gf, S.no 1195/1A1Part, situated at Madhavaram Village, Nethaji Street, Ponniammanmedu, Thiruvallur District- 600110",2.02409E+16,Swiggy instamart.xlsx
Chennai,1403177.0,,13.166327,80.295342,"Gf, situated at Thiruvottiyur Village, Balakrishna Nagar, Chennai -600019",2.02503E+16,Swiggy instamart.xlsx
Kolkata,1402805.0,,22.4477221,88.3029298,"Gf,HM Plaza Warehousing DH Road Yani Sarani Charial Opp Vidyasagar Park Kolkata 700139",2E+16,Swiggy instamart.xlsx
Kolkata,901840.0,,22.48099034,88.35476218,"164/A, Unit No: 1D & 1E, First floor, Netaji Subhash Chandra Bose Road, Kolkata 700040",12821019002684,Swiggy instamart.xlsx
Kolkata,1237258.0,,22.46831,88.373531,"1 st Floor,no 269/1,Omkar Tower NSC Bose Road,Kolkata-700047",12822019000834,Swiggy instamart.xlsx
Kolkata,1386270.0,,22.465599,88.391485,"1st Floor, Mouza  Barhans Fartabad,Pargana  Medanmalla, R.S. Garia Road, Kolkata-700084",2.02308E+16,Swiggy instamart.xlsx
Kolkata,1314370.0,,22.43045998,88.4043648,"Swaagn,Near Shalimar gate, 254,Ukhila,Paikpara Rathatala,Narendrapur,Kolkata-700103",12822017000236,Swiggy instamart.xlsx
Kolkata,1400223.0,,22.483667,88.295472,"GF, Touza No. 65, TL, Bombay Bagan Road, Thakurpukur, Biren Roy Road,Kolkata, WB- 700061",2.02411E+16,Swiggy instamart.xlsx
Kolkata,1403415.0,,22.483118,88.338387,"FF, W No 115,Mahatma Gandhi Road, P.S. Thakurpukur, Kolkata – 700082",2E+16,Swiggy instamart.xlsx
Kolkata,1167234.0,,22.479996,88.390406,"GF,No 2084, Chak Garia,Kolkata-700099",12822019000334,Swiggy instamart.xlsx
Kolkata,1403460.0,,22.495899,88.396439,"P.no 152 situated at Barakhola Pargana Khaspur, P.S. Kasba, Parganas, 700099",2.02503E+16,Swiggy instamart.xlsx
Kolkata,1135719.0,,22.5170665,88.323571,"GF,No 16/5, Block A,New Alipore Development Scheme, New Alipore, Kolkata-700053",12822019000004,Swiggy instamart.xlsx
Kolkata,1380524.0,,22.494008,88.363442,"1st Floor, Administrative building,phase-2,Golf green urban complex,kolkata-700095",12822019002772,Swiggy instamart.xlsx
Kolkata,1391895.0,,22.512056,88.418194,"GF, R. S Sonarpur, South 24 Anchai Panchayat, Sonarpur West Bengal - 700150",2.02401E+16,Swiggy instamart.xlsx
Kolkata,1395725.0,,22.508194,88.298778,"GF, Premises No. 1094,Situated at Mouza Behala, Pargana Balia, South 24 Parganas, Kolkata, West Bengal, 700060",2.02407E+16,Swiggy instamart.xlsx
Kolkata,1169284.0,,22.5210357,88.34539,"15 A, Sadananda Road,Kalighat,Kolkata-700026",12822019000625,Swiggy instamart.xlsx
Kolkata,1386096.0,,22.523093,88.385927,"GF- 15, Dharmatala Road, P.S. Kasba ,Kolkata -700042",2.02309E+16,Swiggy instamart.xlsx
Kolkata,1380621.0,,22.52533708,88.3601333,"1 st floor, D no:61 B/1,Hazra Road,Kolkata-700029",12822019002335,Swiggy instamart.xlsx
Kolkata,1400551.0,,22.543167,88.385472,"GF, P.no- 86B/12, Topsia Road(South), Topsia  Beniapukur, Mahendra Roy Lane Kolkata West Bengal, 700046",2.02411E+16,Swiggy instamart.xlsx
Kolkata,1385840.0,,22.544794,88.360291,"GF,Premises No. 8, Acharyya Jagadish Chandra Bose Road,Calcutta - Kolkata 700017",2.02308E+16,Swiggy instamart.xlsx
Kolkata,1402452.0,,22.572903,88.459447,"Gf, HAL Touzi No 10 Ward No 27 RS Rajarhat Now Under Newtown PGS.700102.",2.02504E+16,Swiggy instamart.xlsx
Kolkata,1400971.0,,22.555389,88.363583,"Gf, Situated at P.no 76C, Ward No. 62, A.J.C. Bose Road, Kolkata, West Bengal, 700014",2.02412E+16,Swiggy instamart.xlsx
Kolkata,1386097.0,,22.57451,88.399753,"GF,71/1, Canal Circular Road P.S. Phool Bagan ,Kolkata 700054",2.02308E+16,Swiggy instamart.xlsx
Kolkata,1391896.0,,22.582382,88.364813,"PREMISES NO 1 FIRST FLOOR SARKAR LANE GIRISH PARK , KOLKATA MUNICIPAL CORPORATION, Kolkata, West Bengal, 700007",2.02404E+16,Swiggy instamart.xlsx
Kolkata,1388197.0,,22.586517,88.424866,"Second floor , Plot no /building no CK-3,4 ,48 & 49 , Salt Lake Sector -II Kolkata- 700091",2.02401E+16,Swiggy instamart.xlsx
Kolkata,1382353.0,,22.59611679,88.43364543,"Ward No.  25, Bidhannagar Municipal Corporation, Rajarhat Newtown, P.S.  Baguhati, Kolkata  700102.",12823013000038,Swiggy instamart.xlsx
Kolkata,1397622.0,,22.626302,88.382019,"GF, Premises No. 150A, South Sinthee Road, Kolkata, West Bengal, 700050",2.02408E+16,Swiggy instamart.xlsx
Kolkata,1388313.0,,22.607573,88.402094,"GF, Plot no.857 , Mouza Patipukar , Lake town block-A under Lake town ,Kolkata -700089",2.02312E+16,Swiggy instamart.xlsx
Kolkata,867466.0,,22.624182,88.439263,"GF, 176 & 178, R.S. No. 116, Tegharia, J.L. No. 9, Ward No-7, Rajarhat, Kolkata 700157",12821013000832,Swiggy instamart.xlsx
Kolkata,1382982.0,,22.64279871,88.42160584,"GF, Plot no-168/1,P.K Guha Road,Kolkata-700028",12823013000502,Swiggy instamart.xlsx
Kolkata,1395726.0,,22.6651321,88.3700169,"GF, Prem No. 6, Alipore Collectorate, Dumdum District North 24 Parganasm, North Twenty Four Parganas, West Bengal, 700057",2.02407E+16,Swiggy instamart.xlsx
Kolkata,1387910.0,,22.6333811,88.467138,"First Floor ,Holding No. 2010, Raigachi (West), Kolkata -700135",2.02311E+16,Swiggy instamart.xlsx
Kolkata,1389000.0,,22.69072,88.46492,"FF, Khatian No. 99,311,Mouza Dohana P.S. Barasat, Municipality Barasat , WB- 700080",2.02401E+16,Swiggy instamart.xlsx
Kolkata,1403472.0,,22.728048,88.497757,"Gf,Jessore Road, Ramkrishnapur, PO - Kajipara, PS - Barasat, West Bengal - 700125",2.02503E+16,Swiggy instamart.xlsx
Pune,1386163.0,,18.457106,73.787371,"GF, Survey no. 10/11/1A/ Village Nanded, near komodini ice factory, Pune 411068",2.02308E+16,Swiggy instamart.xlsx
Pune,1402466.0,,18.449528,73.872028,"GF, S.no 35/1/1A,Road: Katraj Kondhawa Road, Location: Gokul Nagar, Katraj, Pune - 411046",2.02501E+16,Swiggy instamart.xlsx
Pune,1395729.0,,18.45324,73.91541,"Gf, Survey No. 60/2/2,  Village Undri, Samor, Taluka Haveli, District Pune, Maharashtra, 411060",2.02411E+16,Swiggy instamart.xlsx
Pune,1399709.0,,18.47639,73.93253,"Gf, S.no 67/3A/1/1/1, Situated at Village Hadapsar, Taluka Haveli District Pune, Haveli, Pune, Maharashtra, 411028",2.02412E+16,Swiggy instamart.xlsx
Pune,1389002.0,,18.486022,73.858525,"Ground Floor, Survey no 732B, Hissa No.1B, Sitautaed at Taluka Pune 411043",2.02402E+16,Swiggy instamart.xlsx
Pune,1382354.0,,18.477629,73.893953,"Lonkar Lawns, Behind CEAT Balaji Tyres,NIBM Road,SN-16A/1/1,GAT-4/3/2/2/2/1 KONDHWA,Pune-411048",11523080000002,Swiggy instamart.xlsx
Pune,1403040.0,,18.500857,73.747303,"Gf,comprised in Survey No. 532/1/B, Bhugaon, Taluka Mulshi,  Pune- 4122115",2.02505E+16,Swiggy instamart.xlsx
Pune,1402268.0,,18.484639,73.810583,"LGF, U.no 6-7, “Skylark” Karve Nagar, Village Kopare Gaothan, Hingane Budruk, Pune 411052",2.02501E+16,Swiggy instamart.xlsx
Pune,1394673.0,,18.48775,73.952528,"GF, Survey No.211/3, Village Fursungi, Taluka Haveli, Haveli, Pune, Maharashtra, 412308",2.02408E+16,Swiggy instamart.xlsx
Pune,1398754.0,,18.48931,73.793789,"S.no. 4, Gf, in D Wing  K.J. Towers, Survey No. 113/1, Situated at Warje, Pune, Bhawani Peth, Maharashtra, 411042",2.0241E+16,Swiggy instamart.xlsx
Pune,1385649.0,,18.51921,73.769716,"GF,Survey no 321, DSK ranwara road, near Chellaram Hoapital Bavdhan Budruk, pune 411021",2.02306E+16,Swiggy instamart.xlsx
Pune,1388314.0,,18.505552,73.901195,"Ground Floor , Shop no 1&2, S no. 17A hissa no 1/2 and 1/3 village Wanwadi Pune 411040",2.02312E+16,Swiggy instamart.xlsx
Pune,1403453.0,,18.530588,73.832592,"Gf, Village Bhamburda, Near Deep Bunglow Chowk,Pune- 411016",11525035000089,Swiggy instamart.xlsx
Pune,1403455.0,,18.53208,73.874367,"Plot no 136, Survey no 5./1 7 C Tadiwala road, Pune 411001",2.02504E+16,Swiggy instamart.xlsx
Pune,1401109.0,,18.512999,73.939142,"GF, Milkat No. 1501, Sukkon Village, Tupe Nagar, Hadapsar, District Pune- 411028",2.02501E+16,Swiggy instamart.xlsx
Pune,1390229.0,,18.543676,73.793862,"GF, Pashan Taluka haveli Pashan Baner link road oppposite Shanti Niketan, Aundh, Pune Maharahstra- 411021",11524036000197,Swiggy instamart.xlsx
Pune,1385564.0,,18.551125,73.904483,"GF, Plot No.79/9 North Avenue lane, 10 kothari house, Yervada ,Pune 411006",11523035000354,Swiggy instamart.xlsx
Pune,1381445.0,,18.52557106,73.95863566,"GF,sharada market,manjri bydruk,pune-412307",2.0221E+16,Swiggy instamart.xlsx
Pune,1383575.0,,18.549416,73.765974,"GF,Survey no 51,Hissa no -2,Village Baner,Taluka Haveli,Pune-411045",11523036000141,Swiggy instamart.xlsx
Pune,1389691.0,,18.5511399,73.9309252,"Nirmal Estates, GF 'Warehouse Premises'  Road: Kharadi Pune, Location: Pune 411014",2.02402E+16,Swiggy instamart.xlsx
Pune,1397626.0,,18.560361,73.949389,"Gf, S.no. 58/2/D, situated at Taluka Haveli, Kharadi, Haveli, Pune, Maharashtra, 411014",2.0241E+16,Swiggy instamart.xlsx
Pune,1389001.0,,18.564926,73.77609,"GF,Survey No. 119/2,situated at Village Baner, Taluka Haveli, District Pune 411045",2.02402E+16,Swiggy instamart.xlsx
Pune,1383135.0,,18.562691,73.801971,"Yashoda Park,Seasons road,opp-allahabad bank,Aundh,Pune-411007",11523036000105,Swiggy instamart.xlsx
Pune,1382708.0,,18.5757279,73.9131688,"Gat No-214/1/3 pot kharba,Lohegaon road,Tehsil Haveli,pune-411047",2.02301E+16,Swiggy instamart.xlsx
Pune,1400557.0,,18.579306,73.884861,"Gf, Survey No. 90/ A/1/1A,  Village DhanorI, Mulshi, Pune, Maharashtra, 411014",2.02412E+16,Swiggy instamart.xlsx
Pune,1403044.0,,18.583642,73.744713,"Gf, S.no 279/1/2, Village Hinjewadi,  District Pune- 411033",2.02503E+16,Swiggy instamart.xlsx
Pune,1390228.0,,18.6015,73.780139,"GF, Survey No. 25/1/1 Situated at village Rahatani, Haveli, Pune, Maharashtra, 411027",2.02402E+16,Swiggy instamart.xlsx
Pune,1401652.0,,18.596342,73.907738,"GF,s.no. 261/1/1, village lohgaon, taluka haveli, Pune 411015",11523083000571,Swiggy instamart.xlsx
Pune,1382710.0,,18.59501026,73.75890068,"GF, Waghmore corner, survey no.167/9,Village wakad.Taluka haveli,Pune-411057",2.02301E+16,Swiggy instamart.xlsx
Pune,1393574.0,,18.593686,73.803717,"Survey no.66/4, GF pimple saudagar village,  haveli taluka and pune  district,maharashtra, 411017",2.02408E+16,Swiggy instamart.xlsx
Pune,1403046.0,,18.586868,73.969421,"Gf, S.no 1424, situated at Village Wagholi Taluka Haveli and District Pune- 412207",2.02505E+16,Swiggy instamart.xlsx
Pune,1393573.0,,18.616601,73.752173,"GF, Survey No. 59 , Tathawade Taluka, Mulshi, Pune, Maharashtra, 411033",2.02405E+16,Swiggy instamart.xlsx
Pune,1383574.0,,18.632801,73.802771,"GF,Survey no-36/9/1,CTS NO-5843,Village Pimpri,Waghere,Pune-411017",11523082000089,Swiggy instamart.xlsx
Pune,1402464.0,,18.6127854,73.9143157,"Gf, S.no 302/3B, Village Lohgaon, Pune, Maharashtra, 410047",2.02503E+16,Swiggy instamart.xlsx
Pune,1389254.0,,18.655879,73.744494,"Ground Floor, Shop No A,B,1,2,3 & 4, N B Plaza, Survey no 105 (P), Ravet Pune - 412101",2.02402E+16,Swiggy instamart.xlsx
Pune,1402476.0,,18.651917,73.783333,"U.no 1-8, GF ""Pentagon Business Hub"", Village Akurdi, Pimpri Chinchwad, Mawal, Pune, Maharashtra, 411003",2.02501E+16,Swiggy instamart.xlsx
Pune,1403215.0,,18.664806,73.888458,"Gf,Survey No. 151/3,  Village Chovisawadi TalukaHaveli Pune- 411025",2.02503E+16,Swiggy instamart.xlsx
Pune,1400927.0,,18.681222,73.838417,"Gf, Survey No. 226, village Borhadewadi, Taluka Haveli, Pune, Maharashtra, 412105",2.02411E+16,Swiggy instamart.xlsx
Ahmedabad,1402438.0,,22.95280564,72.60029374,"GF,Unit No. 12, S.Nos. 597/2, 606, Situated at Village Vatva, District Ahmedabad 382440",2.02501E+16,Swiggy instamart.xlsx
Ahmedabad,1386811.0,,22.996097,72.510688,"GF,Shop No. 9 to 16, Opp.Ahmedabad RuraJ Police Headquarters, Near OHW Tank Vejalpur -380514",2.02309E+16,Swiggy instamart.xlsx
Ahmedabad,1386812.0,,23.022988,72.556744,"GF, Shop No.1to 4, Shiti Ratna, Panchvati Rd, EIJisbridge, Ahmedabad- 380009",2.02309E+16,Swiggy instamart.xlsx
Ahmedabad,1402796.0,,23.008919,72.615433,"Gf, Uno. 27, 28, 32, 33, 34 and 35 “Sharanam-4”Opp Ashima Mall Kokhara Ahmedabad 380008",2.02503E+16,Swiggy instamart.xlsx
Ahmedabad,1400957.0,,23.021742,72.662255,"Unit no 22 and 23, GF, opp MNU Industrial Estate, Odhav GIDC, Ahmedabad, Gujarat - 382415",2.02412E+16,Swiggy instamart.xlsx
Ahmedabad,1402439.0,,23.043167,72.58925,"Gf,U.no B-1 to B-5 Sumel 11- Indian Textile Plaza” Village Dariapur-Kazipur, Reliance Hypermart, Shahibaug, Ahmedabad- 380004",2.02501E+16,Swiggy instamart.xlsx
